t,t_sec,Tamb,PV1,PV2,PV3,SP,PV_prom 
Wed Jan 15 12:40:40 2020,7148.678,24.714,69.821,70.320,69.921,70.000,70.010
Wed Jan 15 12:40:41 2020,7149.494,24.714,69.821,70.320,69.921,70.000,70.010
Wed Jan 15 12:40:42 2020,7150.294,24.711,69.821,70.319,69.922,70.000,70.010
Wed Jan 15 12:40:42 2020,7151.110,24.709,69.821,70.321,69.921,70.000,70.016
Wed Jan 15 12:40:43 2020,7151.911,24.706,69.821,70.321,69.921,70.000,70.010
Wed Jan 15 12:40:44 2020,7152.726,24.706,69.821,70.321,69.921,70.000,70.010
Wed Jan 15 12:40:45 2020,7153.527,24.703,69.821,70.321,69.923,70.000,70.010
Wed Jan 15 12:40:46 2020,7154.342,24.700,69.822,70.320,69.922,70.000,70.016
Wed Jan 15 12:40:47 2020,7155.143,24.700,69.821,70.320,69.922,70.000,70.016
Wed Jan 15 12:40:47 2020,7155.958,24.699,69.821,70.321,69.922,70.000,70.016
Wed Jan 15 12:40:48 2020,7156.774,24.698,69.824,70.321,69.922,70.000,70.016
Wed Jan 15 12:40:49 2020,7157.574,24.698,69.823,70.321,69.923,70.000,70.016
Wed Jan 15 12:40:50 2020,7158.390,24.698,69.823,70.321,69.923,70.000,70.016
Wed Jan 15 12:40:51 2020,7159.190,24.700,69.824,70.320,69.922,70.000,70.016
Wed Jan 15 12:40:51 2020,7160.006,24.701,69.824,70.321,69.923,70.000,70.016
Wed Jan 15 12:40:52 2020,7160.806,24.703,69.823,70.321,69.922,70.000,70.016
Wed Jan 15 12:40:53 2020,7161.622,24.703,69.823,70.321,69.922,70.000,70.016
Wed Jan 15 12:40:54 2020,7162.422,24.704,69.823,70.320,69.922,70.000,70.016
Wed Jan 15 12:40:55 2020,7163.238,24.705,69.824,70.321,69.922,70.000,70.016
Wed Jan 15 12:40:55 2020,7164.038,24.705,69.824,70.321,69.922,70.000,70.016
Wed Jan 15 12:40:56 2020,7164.854,24.706,69.825,70.321,69.922,70.000,70.016
Wed Jan 15 12:40:57 2020,7165.654,24.706,69.824,70.321,69.922,70.000,70.016
Wed Jan 15 12:40:58 2020,7166.470,24.704,69.824,70.321,69.923,70.000,70.016
Wed Jan 15 12:40:59 2020,7167.286,24.704,69.824,70.321,69.923,70.000,70.016
Wed Jan 15 12:40:59 2020,7168.086,24.701,69.824,70.321,69.922,70.000,70.016
Wed Jan 15 12:41:00 2020,7168.901,24.697,69.822,70.321,69.922,70.000,70.016
Wed Jan 15 12:41:01 2020,7169.702,24.693,69.818,70.322,69.923,70.000,70.016
Wed Jan 15 12:41:02 2020,7170.517,24.693,69.818,70.322,69.923,70.000,70.016
Wed Jan 15 12:41:03 2020,7171.318,24.688,69.818,70.321,69.924,70.000,70.016
Wed Jan 15 12:41:04 2020,7172.133,24.685,69.820,70.321,69.926,70.000,70.016
Wed Jan 15 12:41:04 2020,7172.934,24.685,69.820,70.321,69.926,70.000,70.016
Wed Jan 15 12:41:05 2020,7173.749,24.684,69.819,70.320,69.925,70.000,70.016
Wed Jan 15 12:41:06 2020,7174.550,24.685,69.822,70.321,69.924,70.000,70.016
Wed Jan 15 12:41:07 2020,7175.365,24.688,69.823,70.321,69.924,70.000,70.016
Wed Jan 15 12:41:08 2020,7176.166,24.688,69.823,70.321,69.924,70.000,70.016
Wed Jan 15 12:41:08 2020,7176.981,24.692,69.823,70.320,69.924,70.000,70.016
Wed Jan 15 12:41:09 2020,7177.798,24.694,69.821,70.322,69.924,70.000,70.016
Wed Jan 15 12:41:10 2020,7178.598,24.696,69.823,70.321,69.925,70.000,70.016
Wed Jan 15 12:41:11 2020,7179.414,24.696,69.823,70.321,69.925,70.000,70.016
Wed Jan 15 12:41:12 2020,7180.214,24.698,69.821,70.322,69.923,70.000,70.016
Wed Jan 15 12:41:12 2020,7181.030,24.699,69.821,70.322,69.923,70.000,70.016
Wed Jan 15 12:41:13 2020,7181.830,24.699,69.821,70.322,69.923,70.000,70.016
Wed Jan 15 12:41:14 2020,7182.646,24.701,69.824,70.322,69.923,70.000,70.016
Wed Jan 15 12:41:15 2020,7183.446,24.703,69.823,70.322,69.924,70.000,70.016
Wed Jan 15 12:41:16 2020,7184.262,24.706,69.823,70.323,69.924,70.000,70.016
Wed Jan 15 12:41:16 2020,7185.062,24.706,69.823,70.323,69.924,70.000,70.016
Wed Jan 15 12:41:17 2020,7185.878,24.710,69.824,70.323,69.924,70.000,70.016
Wed Jan 15 12:41:18 2020,7186.678,24.714,69.824,70.323,69.925,70.000,70.016
Wed Jan 15 12:41:19 2020,7187.494,24.717,69.824,70.323,69.925,70.000,70.016
Wed Jan 15 12:41:20 2020,7188.309,24.717,69.824,70.323,69.925,70.000,70.016
Wed Jan 15 12:41:20 2020,7189.110,24.721,69.823,70.322,69.926,70.000,70.016
Wed Jan 15 12:41:21 2020,7189.925,24.722,69.824,70.323,69.924,70.000,70.016
Wed Jan 15 12:41:22 2020,7190.726,24.722,69.824,70.323,69.924,70.000,70.016
Wed Jan 15 12:41:23 2020,7191.541,24.725,69.824,70.323,69.926,70.000,70.016
Wed Jan 15 12:41:24 2020,7192.342,24.728,69.825,70.324,69.927,70.000,70.016
Wed Jan 15 12:41:25 2020,7193.157,24.727,69.824,70.323,69.926,70.000,70.016
Wed Jan 15 12:41:25 2020,7193.958,24.727,69.824,70.323,69.926,70.000,70.016
Wed Jan 15 12:41:26 2020,7194.773,24.727,69.826,70.324,69.926,70.000,70.016
Wed Jan 15 12:41:27 2020,7195.574,24.726,69.826,70.324,69.928,70.000,70.016
Wed Jan 15 12:41:28 2020,7196.389,24.725,69.824,70.324,69.927,70.000,70.016
Wed Jan 15 12:41:29 2020,7197.190,24.725,69.824,70.324,69.927,70.000,70.016
Wed Jan 15 12:41:29 2020,7198.005,24.725,69.824,70.323,69.925,70.000,70.016
Wed Jan 15 12:41:30 2020,7198.821,24.726,69.823,70.325,69.926,70.000,70.016
Wed Jan 15 12:41:31 2020,7199.621,24.726,69.823,70.325,69.926,70.000,70.016
Wed Jan 15 12:41:32 2020,7200.437,24.728,69.823,70.324,69.926,70.000,70.016
Wed Jan 15 12:41:33 2020,7201.237,24.729,69.824,70.324,69.925,70.000,70.016
Wed Jan 15 12:41:33 2020,7202.053,24.730,69.825,70.325,69.925,70.000,70.016
Wed Jan 15 12:41:34 2020,7202.853,24.730,69.825,70.325,69.925,70.000,70.016
Wed Jan 15 12:41:35 2020,7203.669,24.732,69.825,70.325,69.925,70.000,70.016
Wed Jan 15 12:41:36 2020,7204.469,24.735,69.826,70.324,69.925,70.000,70.016
Wed Jan 15 12:41:37 2020,7205.286,24.738,69.828,70.325,69.926,70.000,70.016
Wed Jan 15 12:41:37 2020,7206.085,24.738,69.828,70.325,69.926,70.000,70.016
Wed Jan 15 12:41:38 2020,7206.902,24.739,69.828,70.325,69.925,70.000,70.016
Wed Jan 15 12:41:39 2020,7207.702,24.742,69.827,70.325,69.926,70.000,70.016
Wed Jan 15 12:41:40 2020,7208.518,24.742,69.827,70.325,69.926,70.000,70.016
Wed Jan 15 12:41:41 2020,7209.318,24.745,69.828,70.324,69.926,70.000,70.016
Wed Jan 15 12:41:42 2020,7210.133,24.748,69.826,70.325,69.925,70.000,70.016
Wed Jan 15 12:41:42 2020,7210.950,24.750,69.826,70.326,69.926,70.000,70.016
Wed Jan 15 12:41:43 2020,7211.750,24.750,69.826,70.326,69.926,70.000,70.016
Wed Jan 15 12:41:44 2020,7212.566,24.752,69.826,70.325,69.925,70.000,70.016
Wed Jan 15 12:41:45 2020,7213.366,24.755,69.825,70.325,69.924,70.000,70.016
Wed Jan 15 12:41:46 2020,7214.182,24.755,69.825,70.325,69.926,70.000,70.016
Wed Jan 15 12:41:46 2020,7214.982,24.755,69.825,70.325,69.926,70.000,70.016
Wed Jan 15 12:41:47 2020,7215.798,24.756,69.825,70.326,69.926,70.000,70.016
Wed Jan 15 12:41:48 2020,7216.597,24.755,69.827,70.327,69.925,70.000,70.016
Wed Jan 15 12:41:49 2020,7217.414,24.755,69.827,70.327,69.925,70.000,70.016
Wed Jan 15 12:41:50 2020,7218.214,24.755,69.826,70.326,69.925,70.000,70.016
Wed Jan 15 12:41:50 2020,7219.030,24.754,69.826,70.327,69.927,70.000,70.016
Wed Jan 15 12:41:51 2020,7219.829,24.755,69.827,70.327,69.927,70.000,70.016
Wed Jan 15 12:41:52 2020,7220.646,24.755,69.827,70.327,69.927,70.000,70.016
Wed Jan 15 12:41:53 2020,7221.461,24.755,69.826,70.327,69.928,70.000,70.016
Wed Jan 15 12:41:54 2020,7222.262,24.757,69.827,70.327,69.927,70.000,70.016
Wed Jan 15 12:41:54 2020,7223.077,24.759,69.828,70.326,69.927,70.000,70.016
Wed Jan 15 12:41:55 2020,7223.878,24.759,69.828,70.326,69.927,70.000,70.016
Wed Jan 15 12:41:56 2020,7224.693,24.760,69.828,70.328,69.926,70.000,70.016
Wed Jan 15 12:41:57 2020,7225.494,24.761,69.828,70.328,69.927,70.000,70.016
Wed Jan 15 12:41:58 2020,7226.309,24.761,69.828,70.328,69.927,70.000,70.016
Wed Jan 15 12:41:58 2020,7227.110,24.763,69.828,70.328,69.927,70.000,70.016
Wed Jan 15 12:41:59 2020,7227.925,24.765,69.828,70.327,69.928,70.000,70.016
Wed Jan 15 12:42:00 2020,7228.726,24.766,69.829,70.328,69.928,70.000,70.016
Wed Jan 15 12:42:01 2020,7229.541,24.766,69.829,70.328,69.928,70.000,70.016
Wed Jan 15 12:42:02 2020,7230.342,24.764,69.829,70.329,69.928,70.000,70.021
Wed Jan 15 12:42:03 2020,7231.157,24.762,69.828,70.328,69.927,70.000,70.026
Wed Jan 15 12:42:03 2020,7231.973,24.760,69.829,70.329,69.928,70.000,70.026
Wed Jan 15 12:42:04 2020,7232.773,24.760,69.829,70.329,69.928,70.000,70.016
Wed Jan 15 12:42:05 2020,7233.589,24.759,69.828,70.328,69.930,70.000,70.026
Wed Jan 15 12:42:06 2020,7234.389,24.758,69.827,70.328,69.931,70.000,70.016
Wed Jan 15 12:42:07 2020,7235.205,24.758,69.827,70.328,69.931,70.000,70.016
Wed Jan 15 12:42:07 2020,7236.005,24.757,69.827,70.328,69.931,70.000,70.016
Wed Jan 15 12:42:08 2020,7236.821,24.756,69.828,70.328,69.930,70.000,70.016
Wed Jan 15 12:42:09 2020,7237.621,24.755,69.827,70.328,69.930,70.000,70.016
Wed Jan 15 12:42:10 2020,7238.437,24.755,69.827,70.328,69.930,70.000,70.016
Wed Jan 15 12:42:11 2020,7239.237,24.753,69.824,70.329,69.930,70.000,70.016
Wed Jan 15 12:42:11 2020,7240.053,24.749,69.823,70.328,69.930,70.000,70.021
Wed Jan 15 12:42:12 2020,7240.853,24.749,69.822,70.328,69.930,70.000,70.021
Wed Jan 15 12:42:13 2020,7241.669,24.747,69.822,70.328,69.928,70.000,70.016
Wed Jan 15 12:42:14 2020,7242.485,24.744,69.823,70.328,69.928,70.000,70.016
Wed Jan 15 12:42:15 2020,7243.285,24.740,69.824,70.327,69.930,70.000,70.016
Wed Jan 15 12:42:15 2020,7244.101,24.740,69.824,70.327,69.930,70.000,70.016
Wed Jan 15 12:42:16 2020,7244.902,24.738,69.825,70.326,69.930,70.000,70.016
Wed Jan 15 12:42:17 2020,7245.717,24.736,69.826,70.327,69.929,70.000,70.016
Wed Jan 15 12:42:18 2020,7246.518,24.734,69.827,70.327,69.931,70.000,70.016
Wed Jan 15 12:42:19 2020,7247.333,24.734,69.827,70.327,69.931,70.000,70.016
Wed Jan 15 12:42:20 2020,7248.134,24.731,69.827,70.328,69.930,70.000,70.016
Wed Jan 15 12:42:20 2020,7248.949,24.730,69.827,70.327,69.928,70.000,70.016
Wed Jan 15 12:42:21 2020,7249.749,24.730,69.827,70.327,69.928,70.000,70.016
Wed Jan 15 12:42:22 2020,7250.565,24.730,69.827,70.328,69.929,70.000,70.016
Wed Jan 15 12:42:23 2020,7251.365,24.729,69.826,70.328,69.929,70.000,70.016
Wed Jan 15 12:42:24 2020,7252.181,24.730,69.828,70.328,69.928,70.000,70.016
Wed Jan 15 12:42:24 2020,7252.981,24.730,69.828,70.328,69.928,70.000,70.016
Wed Jan 15 12:42:25 2020,7253.797,24.730,69.828,70.328,69.928,70.000,70.016
Wed Jan 15 12:42:26 2020,7254.613,24.730,69.828,70.327,69.927,70.000,70.016
Wed Jan 15 12:42:27 2020,7255.413,24.733,69.829,70.328,69.927,70.000,70.016
Wed Jan 15 12:42:28 2020,7256.229,24.733,69.829,70.328,69.927,70.000,70.016
Wed Jan 15 12:42:28 2020,7257.029,24.735,69.828,70.328,69.928,70.000,70.021
Wed Jan 15 12:42:29 2020,7257.845,24.736,69.828,70.329,69.928,70.000,70.016
Wed Jan 15 12:42:30 2020,7258.645,24.736,69.828,70.329,69.928,70.000,70.016
Wed Jan 15 12:42:31 2020,7259.461,24.738,69.830,70.328,69.927,70.000,70.021
Wed Jan 15 12:42:32 2020,7260.261,24.741,69.829,70.329,69.929,70.000,70.021
Wed Jan 15 12:42:32 2020,7261.077,24.743,69.828,70.329,69.928,70.000,70.026
Wed Jan 15 12:42:33 2020,7261.877,24.743,69.828,70.329,69.928,70.000,70.026
Wed Jan 15 12:42:34 2020,7262.693,24.745,69.828,70.329,69.930,70.000,70.021
Wed Jan 15 12:42:35 2020,7263.493,24.746,69.827,70.329,69.930,70.000,70.021
Wed Jan 15 12:42:36 2020,7264.309,24.748,69.825,70.330,69.931,70.000,70.021
Wed Jan 15 12:42:37 2020,7265.124,24.748,69.825,70.330,69.931,70.000,70.021
Wed Jan 15 12:42:37 2020,7265.925,24.751,69.824,70.330,69.930,70.000,70.021
Wed Jan 15 12:42:38 2020,7266.740,24.755,69.825,70.330,69.932,70.000,70.021
Wed Jan 15 12:42:39 2020,7267.541,24.755,69.825,70.330,69.932,70.000,70.021
Wed Jan 15 12:42:40 2020,7268.356,24.753,69.823,70.329,69.929,70.000,70.021
Wed Jan 15 12:42:41 2020,7269.157,24.751,69.825,70.329,69.927,70.000,70.021
Wed Jan 15 12:42:41 2020,7269.972,24.749,69.825,70.329,69.928,70.000,70.021
Wed Jan 15 12:42:42 2020,7270.773,24.749,69.825,70.329,69.928,70.000,70.021
Wed Jan 15 12:42:43 2020,7271.588,24.748,69.824,70.329,69.929,70.000,70.021
Wed Jan 15 12:42:44 2020,7272.389,24.746,69.825,70.328,69.928,70.000,70.021
Wed Jan 15 12:42:45 2020,7273.204,24.746,69.826,70.328,69.929,70.000,70.021
Wed Jan 15 12:42:45 2020,7274.005,24.746,69.826,70.328,69.929,70.000,70.016
Wed Jan 15 12:42:46 2020,7274.820,24.745,69.827,70.328,69.929,70.000,70.016
Wed Jan 15 12:42:47 2020,7275.637,24.744,69.826,70.328,69.928,70.000,70.016
Wed Jan 15 12:42:48 2020,7276.436,24.744,69.826,70.328,69.928,70.000,70.016
Wed Jan 15 12:42:49 2020,7277.253,24.741,69.825,70.328,69.927,70.000,70.016
Wed Jan 15 12:42:49 2020,7278.052,24.737,69.825,70.329,69.928,70.000,70.016
Wed Jan 15 12:42:50 2020,7278.869,24.734,69.825,70.328,69.927,70.000,70.021
Wed Jan 15 12:42:51 2020,7279.668,24.734,69.825,70.328,69.927,70.000,70.021
Wed Jan 15 12:42:52 2020,7280.485,24.731,69.824,70.328,69.927,70.000,70.016
Wed Jan 15 12:42:53 2020,7281.284,24.730,69.824,70.328,69.926,70.000,70.016
Wed Jan 15 12:42:53 2020,7282.101,24.730,69.825,70.328,69.928,70.000,70.016
Wed Jan 15 12:42:54 2020,7282.900,24.730,69.825,70.328,69.928,70.000,70.016
Wed Jan 15 12:42:55 2020,7283.717,24.729,69.824,70.329,69.928,70.000,70.016
Wed Jan 15 12:42:56 2020,7284.516,24.729,69.825,70.327,69.927,70.000,70.021
Wed Jan 15 12:42:57 2020,7285.333,24.729,69.825,70.327,69.927,70.000,70.021
Wed Jan 15 12:42:58 2020,7286.148,24.730,69.824,70.327,69.926,70.000,70.016
Wed Jan 15 12:42:58 2020,7286.949,24.731,69.823,70.327,69.925,70.000,70.016
Wed Jan 15 12:42:59 2020,7287.764,24.732,69.823,70.327,69.924,70.000,70.016
Wed Jan 15 12:43:00 2020,7288.565,24.732,69.823,70.327,69.924,70.000,70.016
Wed Jan 15 12:43:01 2020,7289.380,24.733,69.823,70.327,69.926,70.000,70.016
Wed Jan 15 12:43:02 2020,7290.181,24.733,69.824,70.327,69.926,70.000,70.016
Wed Jan 15 12:43:02 2020,7290.996,24.733,69.824,70.327,69.927,70.000,70.016
Wed Jan 15 12:43:03 2020,7291.797,24.733,69.824,70.327,69.927,70.000,70.016
Wed Jan 15 12:43:04 2020,7292.612,24.734,69.826,70.328,69.927,70.000,70.016
Wed Jan 15 12:43:05 2020,7293.413,24.733,69.825,70.327,69.926,70.000,70.016
Wed Jan 15 12:43:06 2020,7294.228,24.733,69.825,70.327,69.926,70.000,70.016
Wed Jan 15 12:43:06 2020,7295.029,24.732,69.825,70.327,69.926,70.000,70.016
Wed Jan 15 12:43:07 2020,7295.844,24.730,69.826,70.327,69.926,70.000,70.016
Wed Jan 15 12:43:08 2020,7296.645,24.728,69.824,70.328,69.926,70.000,70.016
Wed Jan 15 12:43:09 2020,7297.460,24.728,69.824,70.328,69.926,70.000,70.016
Wed Jan 15 12:43:10 2020,7298.276,24.725,69.822,70.327,69.925,70.000,70.016
Wed Jan 15 12:43:10 2020,7299.076,24.721,69.822,70.327,69.926,70.000,70.016
Wed Jan 15 12:43:11 2020,7299.892,24.721,69.822,70.328,69.926,70.000,70.016
Wed Jan 15 12:43:12 2020,7300.692,24.716,69.822,70.328,69.926,70.000,70.016
Wed Jan 15 12:43:13 2020,7301.508,24.713,69.822,70.328,69.925,70.000,70.016
Wed Jan 15 12:43:14 2020,7302.308,24.712,69.824,70.327,69.924,70.000,70.016
Wed Jan 15 12:43:15 2020,7303.124,24.712,69.824,70.327,69.924,70.000,70.016
Wed Jan 15 12:43:15 2020,7303.924,24.709,69.825,70.328,69.924,70.000,70.016
Wed Jan 15 12:43:16 2020,7304.740,24.709,69.824,70.327,69.924,70.000,70.016
Wed Jan 15 12:43:17 2020,7305.540,24.707,69.824,70.327,69.923,70.000,70.016
Wed Jan 15 12:43:18 2020,7306.357,24.707,69.824,70.327,69.923,70.000,70.016
Wed Jan 15 12:43:19 2020,7307.156,24.706,69.826,70.327,69.924,70.000,70.016
Wed Jan 15 12:43:19 2020,7307.972,24.704,69.825,70.327,69.923,70.000,70.016
Wed Jan 15 12:43:20 2020,7308.788,24.704,69.826,70.327,69.923,70.000,70.016
Wed Jan 15 12:43:21 2020,7309.588,24.703,69.826,70.327,69.924,70.000,70.016
Wed Jan 15 12:43:22 2020,7310.404,24.703,69.826,70.327,69.923,70.000,70.016
Wed Jan 15 12:43:23 2020,7311.204,24.702,69.826,70.327,69.923,70.000,70.016
Wed Jan 15 12:43:23 2020,7312.020,24.702,69.826,70.327,69.923,70.000,70.016
Wed Jan 15 12:43:24 2020,7312.820,24.703,69.827,70.327,69.923,70.000,70.016
Wed Jan 15 12:43:25 2020,7313.636,24.703,69.826,70.326,69.924,70.000,70.016
Wed Jan 15 12:43:26 2020,7314.436,24.703,69.825,70.326,69.924,70.000,70.016
Wed Jan 15 12:43:27 2020,7315.252,24.703,69.825,70.326,69.924,70.000,70.016
Wed Jan 15 12:43:27 2020,7316.052,24.704,69.824,70.326,69.924,70.000,70.016
Wed Jan 15 12:43:28 2020,7316.868,24.704,69.825,70.326,69.924,70.000,70.016
Wed Jan 15 12:43:29 2020,7317.668,24.704,69.825,70.326,69.924,70.000,70.016
Wed Jan 15 12:43:30 2020,7318.484,24.706,69.827,70.326,69.925,70.000,70.016
Wed Jan 15 12:43:31 2020,7319.300,24.707,69.828,70.326,69.924,70.000,70.016
Wed Jan 15 12:43:31 2020,7320.100,24.710,69.827,70.325,69.924,70.000,70.016
Wed Jan 15 12:43:32 2020,7320.916,24.710,69.827,70.325,69.924,70.000,70.016
Wed Jan 15 12:43:33 2020,7321.716,24.713,69.826,70.325,69.924,70.000,70.016
Wed Jan 15 12:43:34 2020,7322.532,24.715,69.826,70.325,69.923,70.000,70.016
Wed Jan 15 12:43:35 2020,7323.332,24.718,69.826,70.325,69.924,70.000,70.016
Wed Jan 15 12:43:36 2020,7324.148,24.718,69.826,70.325,69.924,70.000,70.016
Wed Jan 15 12:43:36 2020,7324.948,24.721,69.823,70.325,69.923,70.000,70.016
Wed Jan 15 12:43:37 2020,7325.764,24.723,69.824,70.325,69.923,70.000,70.016
Wed Jan 15 12:43:38 2020,7326.564,24.723,69.824,70.325,69.923,70.000,70.016
Wed Jan 15 12:43:39 2020,7327.380,24.725,69.824,70.326,69.924,70.000,70.016
Wed Jan 15 12:43:40 2020,7328.180,24.726,69.825,70.326,69.923,70.000,70.016
Wed Jan 15 12:43:40 2020,7328.996,24.730,69.825,70.326,69.924,70.000,70.016
Wed Jan 15 12:43:41 2020,7329.811,24.730,69.825,70.326,69.924,70.000,70.016
Wed Jan 15 12:43:42 2020,7330.612,24.731,69.824,70.326,69.923,70.000,70.016
Wed Jan 15 12:43:43 2020,7331.427,24.730,69.825,70.327,69.924,70.000,70.016
Wed Jan 15 12:43:44 2020,7332.228,24.727,69.825,70.326,69.924,70.000,70.016
Wed Jan 15 12:43:44 2020,7333.043,24.727,69.825,70.326,69.924,70.000,70.016
Wed Jan 15 12:43:45 2020,7333.844,24.722,69.824,70.326,69.924,70.000,70.016
Wed Jan 15 12:43:46 2020,7334.659,24.717,69.826,70.326,69.923,70.000,70.016
Wed Jan 15 12:43:47 2020,7335.460,24.717,69.826,70.326,69.923,70.000,70.016
Wed Jan 15 12:43:48 2020,7336.275,24.714,69.826,70.327,69.925,70.000,70.016
Wed Jan 15 12:43:48 2020,7337.076,24.711,69.826,70.327,69.925,70.000,70.016
Wed Jan 15 12:43:49 2020,7337.891,24.709,69.826,70.326,69.925,70.000,70.016
Wed Jan 15 12:43:50 2020,7338.692,24.709,69.826,70.326,69.925,70.000,70.016
Wed Jan 15 12:43:51 2020,7339.507,24.706,69.826,70.327,69.925,70.000,70.016
Wed Jan 15 12:43:52 2020,7340.308,24.702,69.827,70.328,69.925,70.000,70.016
Wed Jan 15 12:43:53 2020,7341.124,24.699,69.827,70.327,69.924,70.000,70.016
Wed Jan 15 12:43:53 2020,7341.940,24.699,69.827,70.327,69.924,70.000,70.016
Wed Jan 15 12:43:54 2020,7342.740,24.697,69.826,70.327,69.925,70.000,70.016
Wed Jan 15 12:43:55 2020,7343.556,24.695,69.826,70.327,69.925,70.000,70.016
Wed Jan 15 12:43:56 2020,7344.357,24.695,69.826,70.327,69.925,70.000,70.016
Wed Jan 15 12:43:57 2020,7345.172,24.694,69.827,70.327,69.925,70.000,70.016
Wed Jan 15 12:43:57 2020,7345.972,24.692,69.828,70.327,69.925,70.000,70.016
Wed Jan 15 12:43:58 2020,7346.788,24.688,69.828,70.327,69.925,70.000,70.016
Wed Jan 15 12:43:59 2020,7347.588,24.688,69.828,70.327,69.925,70.000,70.016
Wed Jan 15 12:44:00 2020,7348.404,24.686,69.828,70.328,69.925,70.000,70.016
Wed Jan 15 12:44:01 2020,7349.204,24.684,69.828,70.327,69.925,70.000,70.016
Wed Jan 15 12:44:01 2020,7350.020,24.683,69.827,70.328,69.926,70.000,70.016
Wed Jan 15 12:44:02 2020,7350.820,24.683,69.827,70.328,69.926,70.000,70.016
Wed Jan 15 12:44:03 2020,7351.636,24.681,69.828,70.327,69.926,70.000,70.016
Wed Jan 15 12:44:04 2020,7352.452,24.679,69.828,70.328,69.926,70.000,70.016
Wed Jan 15 12:44:05 2020,7353.252,24.679,69.828,70.328,69.926,70.000,70.016
Wed Jan 15 12:44:05 2020,7354.068,24.678,69.827,70.328,69.927,70.000,70.016
Wed Jan 15 12:44:06 2020,7354.868,24.677,69.830,70.329,69.929,70.000,70.016
Wed Jan 15 12:44:07 2020,7355.684,24.676,69.828,70.328,69.927,70.000,70.026
Wed Jan 15 12:44:08 2020,7356.484,24.676,69.828,70.328,69.927,70.000,70.026
Wed Jan 15 12:44:09 2020,7357.300,24.676,69.829,70.328,69.928,70.000,70.016
Wed Jan 15 12:44:09 2020,7358.100,24.674,69.829,70.329,69.927,70.000,70.021
Wed Jan 15 12:44:10 2020,7358.916,24.674,69.829,70.329,69.927,70.000,70.021
Wed Jan 15 12:44:11 2020,7359.716,24.676,69.829,70.329,69.927,70.000,70.026
Wed Jan 15 12:44:12 2020,7360.532,24.677,69.829,70.330,69.927,70.000,70.026
Wed Jan 15 12:44:13 2020,7361.332,24.678,69.828,70.330,69.928,70.000,70.026
Wed Jan 15 12:44:14 2020,7362.148,24.678,69.828,70.330,69.928,70.000,70.026
Wed Jan 15 12:44:14 2020,7362.963,24.678,69.829,70.329,69.927,70.000,70.021
Wed Jan 15 12:44:15 2020,7363.764,24.679,69.828,70.330,69.928,70.000,70.026
Wed Jan 15 12:44:16 2020,7364.579,24.680,69.830,70.330,69.928,70.000,70.021
Wed Jan 15 12:44:17 2020,7365.380,24.680,69.830,70.330,69.928,70.000,70.021
Wed Jan 15 12:44:18 2020,7366.195,24.682,69.830,70.330,69.929,70.000,70.026
Wed Jan 15 12:44:18 2020,7366.996,24.684,69.833,70.331,69.930,70.000,70.026
Wed Jan 15 12:44:19 2020,7367.811,24.684,69.833,70.331,69.930,70.000,70.026
Wed Jan 15 12:44:20 2020,7368.612,24.686,69.832,70.330,69.930,70.000,70.026
Wed Jan 15 12:44:21 2020,7369.427,24.688,69.832,70.331,69.929,70.000,70.026
Wed Jan 15 12:44:22 2020,7370.228,24.690,69.833,70.331,69.929,70.000,70.026
Wed Jan 15 12:44:22 2020,7371.043,24.690,69.833,70.331,69.929,70.000,70.026
Wed Jan 15 12:44:23 2020,7371.844,24.693,69.834,70.331,69.930,70.000,70.026
Wed Jan 15 12:44:24 2020,7372.659,24.695,69.834,70.332,69.930,70.000,70.026
Wed Jan 15 12:44:25 2020,7373.476,24.697,69.834,70.331,69.930,70.000,70.026
Wed Jan 15 12:44:26 2020,7374.275,24.697,69.834,70.331,69.930,70.000,70.026
Wed Jan 15 12:44:26 2020,7375.092,24.698,69.833,70.332,69.931,70.000,70.026
Wed Jan 15 12:44:27 2020,7375.891,24.699,69.832,70.332,69.931,70.000,70.026
Wed Jan 15 12:44:28 2020,7376.708,24.699,69.832,70.332,69.931,70.000,70.026
Wed Jan 15 12:44:29 2020,7377.507,24.698,69.833,70.334,69.932,70.000,70.026
Wed Jan 15 12:44:30 2020,7378.324,24.697,69.833,70.333,69.932,70.000,70.026
Wed Jan 15 12:44:31 2020,7379.123,24.694,69.835,70.334,69.933,70.000,70.026
Wed Jan 15 12:44:31 2020,7379.940,24.694,69.835,70.334,69.933,70.000,70.026
Wed Jan 15 12:44:32 2020,7380.739,24.689,69.834,70.333,69.934,70.000,70.026
Wed Jan 15 12:44:33 2020,7381.556,24.686,69.833,70.334,69.933,70.000,70.026
Wed Jan 15 12:44:34 2020,7382.356,24.684,69.834,70.334,69.933,70.000,70.026
Wed Jan 15 12:44:35 2020,7383.172,24.684,69.834,70.334,69.933,70.000,70.026
Wed Jan 15 12:44:35 2020,7383.987,24.682,69.835,70.333,69.934,70.000,70.026
Wed Jan 15 12:44:36 2020,7384.788,24.682,69.835,70.335,69.934,70.000,70.026
Wed Jan 15 12:44:37 2020,7385.603,24.682,69.835,70.335,69.934,70.000,70.026
Wed Jan 15 12:44:38 2020,7386.404,24.682,69.835,70.334,69.933,70.000,70.026
Wed Jan 15 12:44:39 2020,7387.219,24.683,69.836,70.334,69.933,70.000,70.026
Wed Jan 15 12:44:39 2020,7388.020,24.680,69.833,70.333,69.933,70.000,70.026
