t,t_sec,Tamb,PV1,PV2,PV3,SP,PV_prom 
Thu Jan 30 20:13:09 2020,7003.150,27.676,69.930,70.008,70.057,70.000,69.990
Thu Jan 30 20:13:10 2020,7003.965,27.675,69.931,70.009,70.060,70.000,69.990
Thu Jan 30 20:13:11 2020,7004.766,27.675,69.931,70.009,70.058,70.000,69.990
Thu Jan 30 20:13:12 2020,7005.581,27.675,69.931,70.009,70.058,70.000,69.990
Thu Jan 30 20:13:13 2020,7006.382,27.675,69.932,70.009,70.055,70.000,69.990
Thu Jan 30 20:13:13 2020,7007.198,27.675,69.931,70.009,70.060,70.000,69.990
Thu Jan 30 20:13:14 2020,7007.998,27.675,69.932,70.009,70.060,70.000,69.990
Thu Jan 30 20:13:15 2020,7008.813,27.676,69.932,70.009,70.060,70.000,69.990
Thu Jan 30 20:13:16 2020,7009.614,27.677,69.932,70.010,70.056,70.000,69.990
Thu Jan 30 20:13:17 2020,7010.430,27.679,69.932,70.010,70.057,70.000,69.990
Thu Jan 30 20:13:18 2020,7011.246,27.679,69.932,70.010,70.057,70.000,69.990
Thu Jan 30 20:13:18 2020,7012.046,27.680,69.932,70.009,70.058,70.000,69.990
Thu Jan 30 20:13:19 2020,7012.862,27.682,69.931,70.010,70.056,70.000,69.990
Thu Jan 30 20:13:20 2020,7013.661,27.685,69.932,70.009,70.057,70.000,69.990
Thu Jan 30 20:13:21 2020,7014.478,27.685,69.932,70.009,70.057,70.000,69.990
Thu Jan 30 20:13:22 2020,7015.277,27.687,69.932,70.010,70.058,70.000,69.990
Thu Jan 30 20:13:22 2020,7016.094,27.687,69.932,70.010,70.055,70.000,69.990
Thu Jan 30 20:13:23 2020,7016.893,27.687,69.931,70.011,70.055,70.000,69.990
Thu Jan 30 20:13:24 2020,7017.710,27.689,69.931,70.011,70.058,70.000,69.990
Thu Jan 30 20:13:25 2020,7018.509,27.688,69.932,70.010,70.053,70.000,69.990
Thu Jan 30 20:13:26 2020,7019.326,27.687,69.933,70.011,70.059,70.000,69.990
Thu Jan 30 20:13:26 2020,7020.125,27.687,69.933,70.011,70.059,70.000,69.990
Thu Jan 30 20:13:27 2020,7020.942,27.684,69.933,70.011,70.056,70.000,69.990
Thu Jan 30 20:13:28 2020,7021.742,27.683,69.934,70.011,70.063,70.000,69.990
Thu Jan 30 20:13:29 2020,7022.558,27.680,69.933,70.012,70.058,70.000,69.995
Thu Jan 30 20:13:30 2020,7023.373,27.680,69.933,70.012,70.058,70.000,69.995
Thu Jan 30 20:13:30 2020,7024.174,27.678,69.933,70.011,70.057,70.000,69.990
Thu Jan 30 20:13:31 2020,7024.989,27.677,69.934,70.011,70.060,70.000,69.990
Thu Jan 30 20:13:32 2020,7025.790,27.677,69.934,70.011,70.060,70.000,69.990
Thu Jan 30 20:13:33 2020,7026.605,27.676,69.933,70.011,70.058,70.000,69.990
Thu Jan 30 20:13:34 2020,7027.406,27.676,69.934,70.012,70.060,70.000,69.990
Thu Jan 30 20:13:35 2020,7028.221,27.674,69.934,70.012,70.060,70.000,69.990
Thu Jan 30 20:13:35 2020,7029.022,27.674,69.934,70.012,70.060,70.000,69.990
Thu Jan 30 20:13:36 2020,7029.837,27.673,69.934,70.012,70.056,70.000,69.990
Thu Jan 30 20:13:37 2020,7030.638,27.673,69.935,70.012,70.058,70.000,69.990
Thu Jan 30 20:13:38 2020,7031.453,27.671,69.934,70.013,70.060,70.000,69.990
Thu Jan 30 20:13:39 2020,7032.254,27.671,69.934,70.013,70.060,70.000,69.990
Thu Jan 30 20:13:39 2020,7033.069,27.671,69.935,70.013,70.055,70.000,69.990
Thu Jan 30 20:13:40 2020,7033.885,27.669,69.935,70.013,70.060,70.000,69.990
Thu Jan 30 20:13:41 2020,7034.685,27.669,69.935,70.013,70.060,70.000,69.990
Thu Jan 30 20:13:42 2020,7035.501,27.669,69.934,70.014,70.064,70.000,69.990
Thu Jan 30 20:13:43 2020,7036.301,27.668,69.935,70.013,70.060,70.000,69.995
Thu Jan 30 20:13:43 2020,7037.117,27.668,69.935,70.013,70.062,70.000,69.990
Thu Jan 30 20:13:44 2020,7037.917,27.668,69.935,70.013,70.062,70.000,69.990
Thu Jan 30 20:13:45 2020,7038.733,27.668,69.935,70.013,70.065,70.000,69.990
Thu Jan 30 20:13:46 2020,7039.533,27.669,69.935,70.014,70.059,70.000,69.995
Thu Jan 30 20:13:47 2020,7040.349,27.667,69.935,70.014,70.060,70.000,69.995
Thu Jan 30 20:13:47 2020,7041.149,27.667,69.935,70.014,70.060,70.000,69.990
Thu Jan 30 20:13:48 2020,7041.965,27.667,69.936,70.014,70.062,70.000,69.990
Thu Jan 30 20:13:49 2020,7042.765,27.666,69.936,70.013,70.061,70.000,69.990
Thu Jan 30 20:13:50 2020,7043.581,27.666,69.936,70.013,70.061,70.000,69.990
Thu Jan 30 20:13:51 2020,7044.397,27.668,69.936,70.015,70.062,70.000,69.990
Thu Jan 30 20:13:51 2020,7045.198,27.670,69.937,70.014,70.063,70.000,69.990
Thu Jan 30 20:13:52 2020,7046.013,27.670,69.936,70.014,70.062,70.000,69.995
Thu Jan 30 20:13:53 2020,7046.813,27.670,69.936,70.014,70.062,70.000,69.995
Thu Jan 30 20:13:54 2020,7047.629,27.670,69.936,70.015,70.059,70.000,69.990
Thu Jan 30 20:13:55 2020,7048.429,27.671,69.936,70.014,70.060,70.000,69.990
Thu Jan 30 20:13:56 2020,7049.245,27.671,69.936,70.016,70.060,70.000,69.990
Thu Jan 30 20:13:56 2020,7050.045,27.671,69.936,70.016,70.060,70.000,69.990
Thu Jan 30 20:13:57 2020,7050.861,27.671,69.937,70.015,70.064,70.000,69.995
Thu Jan 30 20:13:58 2020,7051.661,27.670,69.936,70.016,70.065,70.000,69.995
Thu Jan 30 20:13:59 2020,7052.477,27.670,69.936,70.016,70.065,70.000,69.995
Thu Jan 30 20:14:00 2020,7053.277,27.670,69.937,70.015,70.064,70.000,70.000
Thu Jan 30 20:14:00 2020,7054.093,27.670,69.937,70.016,70.060,70.000,69.995
Thu Jan 30 20:14:01 2020,7054.909,27.669,69.937,70.016,70.063,70.000,70.000
Thu Jan 30 20:14:02 2020,7055.709,27.669,69.937,70.016,70.063,70.000,69.995
Thu Jan 30 20:14:03 2020,7056.525,27.668,69.938,70.016,70.060,70.000,70.000
Thu Jan 30 20:14:04 2020,7057.325,27.668,69.937,70.015,70.059,70.000,70.000
Thu Jan 30 20:14:04 2020,7058.141,27.668,69.937,70.016,70.059,70.000,70.000
Thu Jan 30 20:14:05 2020,7058.941,27.668,69.937,70.016,70.062,70.000,69.990
Thu Jan 30 20:14:06 2020,7059.757,27.669,69.938,70.015,70.064,70.000,69.995
Thu Jan 30 20:14:07 2020,7060.557,27.669,69.938,70.016,70.066,70.000,70.000
Thu Jan 30 20:14:08 2020,7061.373,27.669,69.938,70.016,70.066,70.000,70.000
Thu Jan 30 20:14:08 2020,7062.173,27.670,69.938,70.016,70.063,70.000,70.005
Thu Jan 30 20:14:09 2020,7062.989,27.670,69.938,70.017,70.064,70.000,70.005
Thu Jan 30 20:14:10 2020,7063.789,27.670,69.939,70.016,70.066,70.000,70.005
Thu Jan 30 20:14:11 2020,7064.605,27.670,69.939,70.016,70.066,70.000,70.005
Thu Jan 30 20:14:12 2020,7065.405,27.670,69.938,70.017,70.064,70.000,70.005
Thu Jan 30 20:14:13 2020,7066.221,27.670,69.938,70.017,70.068,70.000,70.005
Thu Jan 30 20:14:13 2020,7067.036,27.670,69.939,70.017,70.068,70.000,70.005
Thu Jan 30 20:14:14 2020,7067.837,27.668,69.939,70.017,70.068,70.000,70.005
Thu Jan 30 20:14:15 2020,7068.652,27.668,69.939,70.017,70.066,70.000,70.005
Thu Jan 30 20:14:16 2020,7069.453,27.667,69.939,70.018,70.063,70.000,70.005
Thu Jan 30 20:14:17 2020,7070.268,27.667,69.939,70.018,70.063,70.000,70.005
Thu Jan 30 20:14:17 2020,7071.069,27.666,69.939,70.017,70.065,70.000,70.005
Thu Jan 30 20:14:18 2020,7071.884,27.667,69.939,70.018,70.062,70.000,70.005
Thu Jan 30 20:14:19 2020,7072.685,27.668,69.939,70.018,70.066,70.000,70.005
Thu Jan 30 20:14:20 2020,7073.500,27.668,69.939,70.018,70.066,70.000,70.000
Thu Jan 30 20:14:21 2020,7074.301,27.669,69.939,70.017,70.065,70.000,70.005
Thu Jan 30 20:14:21 2020,7075.116,27.670,69.939,70.018,70.066,70.000,70.005
Thu Jan 30 20:14:22 2020,7075.917,27.670,69.939,70.018,70.066,70.000,70.005
Thu Jan 30 20:14:23 2020,7076.732,27.671,69.939,70.018,70.065,70.000,70.005
Thu Jan 30 20:14:24 2020,7077.549,27.671,69.939,70.018,70.066,70.000,70.005
Thu Jan 30 20:14:25 2020,7078.348,27.671,69.940,70.017,70.066,70.000,70.005
Thu Jan 30 20:14:25 2020,7079.165,27.671,69.940,70.017,70.066,70.000,70.005
Thu Jan 30 20:14:26 2020,7079.964,27.671,69.939,70.018,70.066,70.000,70.005
Thu Jan 30 20:14:27 2020,7080.781,27.672,69.940,70.018,70.065,70.000,70.005
Thu Jan 30 20:14:28 2020,7081.580,27.672,69.940,70.018,70.065,70.000,70.005
Thu Jan 30 20:14:29 2020,7082.397,27.672,69.940,70.018,70.065,70.000,70.005
Thu Jan 30 20:14:29 2020,7083.196,27.673,69.939,70.018,70.065,70.000,70.005
Thu Jan 30 20:14:30 2020,7084.013,27.673,69.940,70.018,70.067,70.000,70.005
Thu Jan 30 20:14:31 2020,7084.812,27.673,69.940,70.018,70.067,70.000,70.005
Thu Jan 30 20:14:32 2020,7085.629,27.673,69.940,70.018,70.065,70.000,70.005
Thu Jan 30 20:14:33 2020,7086.428,27.673,69.940,70.018,70.065,70.000,70.005
Thu Jan 30 20:14:34 2020,7087.245,27.673,69.940,70.018,70.066,70.000,70.005
Thu Jan 30 20:14:34 2020,7088.060,27.673,69.940,70.018,70.066,70.000,70.005
Thu Jan 30 20:14:35 2020,7088.861,27.675,69.940,70.019,70.065,70.000,70.005
Thu Jan 30 20:14:36 2020,7089.676,27.674,69.940,70.019,70.067,70.000,70.005
Thu Jan 30 20:14:37 2020,7090.477,27.674,69.941,70.019,70.067,70.000,70.005
Thu Jan 30 20:14:38 2020,7091.292,27.674,69.941,70.019,70.067,70.000,70.005
Thu Jan 30 20:14:38 2020,7092.093,27.674,69.940,70.019,70.069,70.000,70.005
Thu Jan 30 20:14:39 2020,7092.908,27.674,69.940,70.019,70.066,70.000,70.005
Thu Jan 30 20:14:40 2020,7093.709,27.674,69.940,70.019,70.066,70.000,70.005
Thu Jan 30 20:14:41 2020,7094.524,27.676,69.941,70.019,70.070,70.000,70.005
Thu Jan 30 20:14:42 2020,7095.325,27.676,69.941,70.020,70.067,70.000,70.005
Thu Jan 30 20:14:42 2020,7096.140,27.678,69.941,70.020,70.067,70.000,70.005
Thu Jan 30 20:14:43 2020,7096.941,27.678,69.941,70.020,70.067,70.000,70.005
Thu Jan 30 20:14:44 2020,7097.756,27.679,69.942,70.020,70.068,70.000,70.005
Thu Jan 30 20:14:45 2020,7098.572,27.680,69.942,70.020,70.068,70.000,70.005
Thu Jan 30 20:14:46 2020,7099.372,27.679,69.942,70.021,70.069,70.000,70.005
Thu Jan 30 20:14:46 2020,7100.188,27.679,69.942,70.021,70.069,70.000,70.005
Thu Jan 30 20:14:47 2020,7100.988,27.678,69.943,70.020,70.068,70.000,70.005
Thu Jan 30 20:14:48 2020,7101.804,27.676,69.944,70.021,70.066,70.000,70.005
Thu Jan 30 20:14:49 2020,7102.604,27.676,69.944,70.021,70.066,70.000,70.005
Thu Jan 30 20:14:50 2020,7103.420,27.675,69.943,70.021,70.068,70.000,70.005
Thu Jan 30 20:14:51 2020,7104.220,27.673,69.943,70.021,70.070,70.000,70.005
Thu Jan 30 20:14:51 2020,7105.036,27.671,69.944,70.023,70.071,70.000,70.005
Thu Jan 30 20:14:52 2020,7105.836,27.671,69.944,70.023,70.071,70.000,70.005
Thu Jan 30 20:14:53 2020,7106.652,27.672,69.944,70.023,70.070,70.000,70.005
Thu Jan 30 20:14:54 2020,7107.452,27.671,69.945,70.023,70.070,70.000,70.005
Thu Jan 30 20:14:55 2020,7108.268,27.670,69.945,70.023,70.072,70.000,70.005
Thu Jan 30 20:14:55 2020,7109.084,27.670,69.945,70.023,70.072,70.000,70.005
Thu Jan 30 20:14:56 2020,7109.884,27.669,69.945,70.024,70.068,70.000,70.005
Thu Jan 30 20:14:57 2020,7110.700,27.669,69.945,70.024,70.076,70.000,70.005
Thu Jan 30 20:14:58 2020,7111.500,27.669,69.945,70.024,70.076,70.000,70.005
Thu Jan 30 20:14:59 2020,7112.316,27.667,69.946,70.024,70.071,70.000,70.005
Thu Jan 30 20:14:59 2020,7113.116,27.665,69.946,70.025,70.072,70.000,70.005
Thu Jan 30 20:15:00 2020,7113.932,27.664,69.946,70.026,70.071,70.000,70.005
Thu Jan 30 20:15:01 2020,7114.732,27.664,69.946,70.026,70.071,70.000,70.005
Thu Jan 30 20:15:02 2020,7115.548,27.663,69.947,70.025,70.073,70.000,70.005
Thu Jan 30 20:15:03 2020,7116.348,27.662,69.947,70.025,70.074,70.000,70.005
Thu Jan 30 20:15:03 2020,7117.164,27.660,69.948,70.026,70.073,70.000,70.005
Thu Jan 30 20:15:04 2020,7117.964,27.660,69.948,70.026,70.073,70.000,70.005
Thu Jan 30 20:15:05 2020,7118.781,27.659,69.948,70.026,70.074,70.000,70.005
Thu Jan 30 20:15:06 2020,7119.580,27.660,69.948,70.026,70.072,70.000,70.005
Thu Jan 30 20:15:07 2020,7120.396,27.660,69.948,70.026,70.072,70.000,70.005
Thu Jan 30 20:15:08 2020,7121.212,27.659,69.947,70.026,70.073,70.000,70.005
Thu Jan 30 20:15:08 2020,7122.013,27.657,69.947,70.027,70.073,70.000,70.005
Thu Jan 30 20:15:09 2020,7122.828,27.656,69.947,70.027,70.074,70.000,70.005
Thu Jan 30 20:15:10 2020,7123.629,27.656,69.947,70.027,70.074,70.000,70.005
Thu Jan 30 20:15:11 2020,7124.444,27.657,69.948,70.027,70.074,70.000,70.005
Thu Jan 30 20:15:12 2020,7125.245,27.658,69.949,70.026,70.074,70.000,70.005
Thu Jan 30 20:15:12 2020,7126.060,27.657,69.949,70.027,70.073,70.000,70.005
Thu Jan 30 20:15:13 2020,7126.861,27.657,69.949,70.027,70.073,70.000,70.005
Thu Jan 30 20:15:14 2020,7127.676,27.656,69.949,70.026,70.074,70.000,70.005
Thu Jan 30 20:15:15 2020,7128.477,27.657,69.948,70.027,70.074,70.000,70.005
Thu Jan 30 20:15:16 2020,7129.292,27.657,69.948,70.027,70.074,70.000,70.005
Thu Jan 30 20:15:16 2020,7130.093,27.658,69.949,70.027,70.074,70.000,70.005
Thu Jan 30 20:15:17 2020,7130.908,27.658,69.949,70.027,70.075,70.000,70.005
Thu Jan 30 20:15:18 2020,7131.724,27.658,69.949,70.026,70.075,70.000,70.005
Thu Jan 30 20:15:19 2020,7132.524,27.658,69.949,70.026,70.075,70.000,70.005
Thu Jan 30 20:15:20 2020,7133.340,27.659,69.948,70.027,70.078,70.000,70.005
Thu Jan 30 20:15:20 2020,7134.140,27.660,69.949,70.028,70.072,70.000,70.005
Thu Jan 30 20:15:21 2020,7134.956,27.660,69.949,70.027,70.076,70.000,70.005
Thu Jan 30 20:15:22 2020,7135.756,27.660,69.949,70.027,70.076,70.000,70.005
Thu Jan 30 20:15:23 2020,7136.572,27.661,69.949,70.027,70.076,70.000,70.005
Thu Jan 30 20:15:24 2020,7137.372,27.662,69.949,70.026,70.077,70.000,70.005
Thu Jan 30 20:15:24 2020,7138.188,27.662,69.949,70.026,70.077,70.000,70.005
Thu Jan 30 20:15:25 2020,7138.988,27.663,69.950,70.028,70.074,70.000,70.005
Thu Jan 30 20:15:26 2020,7139.804,27.662,69.950,70.028,70.075,70.000,70.005
Thu Jan 30 20:15:27 2020,7140.604,27.661,69.949,70.028,70.075,70.000,70.005
Thu Jan 30 20:15:28 2020,7141.420,27.661,69.949,70.028,70.075,70.000,70.005
Thu Jan 30 20:15:29 2020,7142.235,27.660,69.949,70.028,70.075,70.000,70.005
Thu Jan 30 20:15:29 2020,7143.036,27.660,69.950,70.028,70.076,70.000,70.005
Thu Jan 30 20:15:30 2020,7143.851,27.660,69.950,70.028,70.078,70.000,70.005
Thu Jan 30 20:15:31 2020,7144.652,27.660,69.950,70.028,70.078,70.000,70.005
Thu Jan 30 20:15:32 2020,7145.467,27.660,69.950,70.029,70.077,70.000,70.005
Thu Jan 30 20:15:33 2020,7146.268,27.659,69.951,70.028,70.074,70.000,70.005
Thu Jan 30 20:15:33 2020,7147.083,27.659,69.951,70.028,70.074,70.000,70.005
Thu Jan 30 20:15:34 2020,7147.884,27.658,69.951,70.028,70.076,70.000,70.005
Thu Jan 30 20:15:35 2020,7148.699,27.658,69.951,70.030,70.077,70.000,70.005
Thu Jan 30 20:15:36 2020,7149.500,27.659,69.951,70.030,70.079,70.000,70.005
Thu Jan 30 20:15:37 2020,7150.315,27.659,69.951,70.030,70.079,70.000,70.005
Thu Jan 30 20:15:37 2020,7151.116,27.659,69.951,70.030,70.077,70.000,70.010
Thu Jan 30 20:15:38 2020,7151.932,27.658,69.951,70.029,70.076,70.000,70.005
Thu Jan 30 20:15:39 2020,7152.748,27.658,69.951,70.029,70.076,70.000,70.005
Thu Jan 30 20:15:40 2020,7153.547,27.657,69.952,70.030,70.077,70.000,70.005
Thu Jan 30 20:15:41 2020,7154.364,27.655,69.951,70.030,70.077,70.000,70.005
Thu Jan 30 20:15:41 2020,7155.164,27.655,69.951,70.029,70.077,70.000,70.005
Thu Jan 30 20:15:42 2020,7155.980,27.655,69.951,70.029,70.077,70.000,70.005
Thu Jan 30 20:15:43 2020,7156.780,27.654,69.952,70.030,70.078,70.000,70.005
Thu Jan 30 20:15:44 2020,7157.596,27.654,69.952,70.031,70.076,70.000,70.005
Thu Jan 30 20:15:45 2020,7158.396,27.654,69.952,70.031,70.082,70.000,70.005
Thu Jan 30 20:15:46 2020,7159.212,27.654,69.952,70.031,70.082,70.000,70.005
Thu Jan 30 20:15:46 2020,7160.012,27.654,69.953,70.031,70.079,70.000,70.010
Thu Jan 30 20:15:47 2020,7160.828,27.655,69.953,70.031,70.078,70.000,70.010
Thu Jan 30 20:15:48 2020,7161.628,27.655,69.953,70.031,70.078,70.000,70.010
Thu Jan 30 20:15:49 2020,7162.444,27.655,69.953,70.030,70.079,70.000,70.005
Thu Jan 30 20:15:50 2020,7163.243,27.656,69.953,70.031,70.080,70.000,70.010
Thu Jan 30 20:15:50 2020,7164.060,27.657,69.952,70.031,70.077,70.000,70.010
Thu Jan 30 20:15:51 2020,7164.875,27.657,69.952,70.031,70.077,70.000,70.010
Thu Jan 30 20:15:52 2020,7165.676,27.657,69.953,70.031,70.081,70.000,70.005
Thu Jan 30 20:15:53 2020,7166.491,27.656,69.953,70.031,70.078,70.000,70.010
Thu Jan 30 20:15:54 2020,7167.292,27.655,69.953,70.032,70.077,70.000,70.010
Thu Jan 30 20:15:54 2020,7168.107,27.655,69.953,70.032,70.077,70.000,70.005
Thu Jan 30 20:15:55 2020,7168.908,27.652,69.953,70.032,70.080,70.000,70.010
Thu Jan 30 20:15:56 2020,7169.723,27.651,69.953,70.031,70.075,70.000,70.016
Thu Jan 30 20:15:57 2020,7170.524,27.651,69.953,70.031,70.075,70.000,70.016
Thu Jan 30 20:15:58 2020,7171.339,27.651,69.953,70.031,70.079,70.000,70.005
Thu Jan 30 20:15:58 2020,7172.140,27.650,69.953,70.031,70.080,70.000,70.010
Thu Jan 30 20:15:59 2020,7172.955,27.648,69.953,70.031,70.079,70.000,70.010
Thu Jan 30 20:16:00 2020,7173.756,27.648,69.953,70.031,70.079,70.000,70.010
Thu Jan 30 20:16:01 2020,7174.571,27.648,69.953,70.031,70.080,70.000,70.010
Thu Jan 30 20:16:02 2020,7175.387,27.648,69.953,70.031,70.080,70.000,70.010
Thu Jan 30 20:16:02 2020,7176.187,27.649,69.955,70.032,70.078,70.000,70.010
Thu Jan 30 20:16:03 2020,7177.003,27.649,69.955,70.032,70.078,70.000,70.010
Thu Jan 30 20:16:04 2020,7177.803,27.650,69.954,70.032,70.079,70.000,70.016
Thu Jan 30 20:16:05 2020,7178.619,27.652,69.953,70.032,70.080,70.000,70.021
Thu Jan 30 20:16:06 2020,7179.419,27.652,69.953,70.032,70.080,70.000,70.021
Thu Jan 30 20:16:07 2020,7180.235,27.652,69.954,70.031,70.080,70.000,70.016
Thu Jan 30 20:16:07 2020,7181.035,27.652,69.954,70.032,70.082,70.000,70.016
Thu Jan 30 20:16:08 2020,7181.851,27.653,69.954,70.033,70.078,70.000,70.021
Thu Jan 30 20:16:09 2020,7182.652,27.653,69.954,70.033,70.078,70.000,70.021
Thu Jan 30 20:16:10 2020,7183.467,27.651,69.954,70.033,70.080,70.000,70.016
Thu Jan 30 20:16:11 2020,7184.268,27.651,69.954,70.032,70.078,70.000,70.021
Thu Jan 30 20:16:11 2020,7185.083,27.650,69.954,70.033,70.080,70.000,70.021
Thu Jan 30 20:16:12 2020,7185.900,27.650,69.954,70.033,70.080,70.000,70.016
Thu Jan 30 20:16:13 2020,7186.699,27.651,69.955,70.033,70.079,70.000,70.021
Thu Jan 30 20:16:14 2020,7187.516,27.650,69.954,70.032,70.081,70.000,70.021
Thu Jan 30 20:16:15 2020,7188.315,27.650,69.954,70.032,70.081,70.000,70.021
Thu Jan 30 20:16:15 2020,7189.132,27.649,69.955,70.033,70.080,70.000,70.021
Thu Jan 30 20:16:16 2020,7189.932,27.648,69.955,70.033,70.081,70.000,70.021
Thu Jan 30 20:16:17 2020,7190.748,27.645,69.955,70.033,70.080,70.000,70.021
Thu Jan 30 20:16:18 2020,7191.548,27.645,69.955,70.033,70.080,70.000,70.021
Thu Jan 30 20:16:19 2020,7192.364,27.643,69.955,70.033,70.080,70.000,70.021
Thu Jan 30 20:16:19 2020,7193.164,27.640,69.955,70.033,70.080,70.000,70.021
Thu Jan 30 20:16:20 2020,7193.980,27.638,69.955,70.033,70.081,70.000,70.021
Thu Jan 30 20:16:21 2020,7194.779,27.638,69.955,70.033,70.081,70.000,70.021
Thu Jan 30 20:16:22 2020,7195.596,27.637,69.955,70.033,70.078,70.000,70.021
Thu Jan 30 20:16:23 2020,7196.411,27.636,69.955,70.033,70.082,70.000,70.016
Thu Jan 30 20:16:24 2020,7197.212,27.636,69.955,70.033,70.082,70.000,70.016
Thu Jan 30 20:16:24 2020,7198.027,27.636,69.956,70.034,70.080,70.000,70.021
Thu Jan 30 20:16:25 2020,7198.828,27.636,69.956,70.034,70.081,70.000,70.021
Thu Jan 30 20:16:26 2020,7199.643,27.636,69.956,70.034,70.081,70.000,70.021
Thu Jan 30 20:16:27 2020,7200.444,27.636,69.956,70.034,70.081,70.000,70.021
Thu Jan 30 20:16:28 2020,7201.259,27.637,69.956,70.034,70.080,70.000,70.021
Thu Jan 30 20:16:28 2020,7202.060,27.637,69.955,70.034,70.079,70.000,70.021
Thu Jan 30 20:16:29 2020,7202.875,27.638,69.956,70.034,70.079,70.000,70.021
Thu Jan 30 20:16:30 2020,7203.676,27.638,69.956,70.034,70.079,70.000,70.021
Thu Jan 30 20:16:31 2020,7204.491,27.638,69.957,70.035,70.085,70.000,70.021
Thu Jan 30 20:16:32 2020,7205.292,27.638,69.957,70.036,70.084,70.000,70.021
Thu Jan 30 20:16:32 2020,7206.107,27.638,69.957,70.036,70.084,70.000,70.021
Thu Jan 30 20:16:33 2020,7206.908,27.636,69.957,70.034,70.082,70.000,70.021
Thu Jan 30 20:16:34 2020,7207.723,27.635,69.956,70.035,70.083,70.000,70.021
Thu Jan 30 20:16:35 2020,7208.539,27.633,69.958,70.035,70.083,70.000,70.021
Thu Jan 30 20:16:36 2020,7209.339,27.633,69.958,70.035,70.083,70.000,70.021
Thu Jan 30 20:16:36 2020,7210.155,27.634,69.957,70.036,70.084,70.000,70.021
Thu Jan 30 20:16:37 2020,7210.955,27.633,69.958,70.035,70.082,70.000,70.021
Thu Jan 30 20:16:38 2020,7211.771,27.633,69.959,70.036,70.083,70.000,70.021
Thu Jan 30 20:16:39 2020,7212.571,27.632,69.959,70.036,70.083,70.000,70.021
Thu Jan 30 20:16:40 2020,7213.387,27.631,69.958,70.036,70.084,70.000,70.021
Thu Jan 30 20:16:40 2020,7214.187,27.631,69.957,70.037,70.085,70.000,70.021
Thu Jan 30 20:16:41 2020,7215.003,27.631,69.957,70.037,70.085,70.000,70.021
Thu Jan 30 20:16:42 2020,7215.803,27.630,69.959,70.036,70.084,70.000,70.021
Thu Jan 30 20:16:43 2020,7216.619,27.631,69.959,70.037,70.085,70.000,70.021
Thu Jan 30 20:16:44 2020,7217.419,27.630,69.959,70.036,70.084,70.000,70.021
Thu Jan 30 20:16:45 2020,7218.235,27.630,69.959,70.036,70.084,70.000,70.021
Thu Jan 30 20:16:45 2020,7219.051,27.630,69.959,70.038,70.083,70.000,70.021
Thu Jan 30 20:16:46 2020,7219.851,27.629,69.959,70.037,70.086,70.000,70.021
Thu Jan 30 20:16:47 2020,7220.667,27.629,69.959,70.037,70.084,70.000,70.021
Thu Jan 30 20:16:48 2020,7221.467,27.627,69.959,70.037,70.084,70.000,70.021
Thu Jan 30 20:16:49 2020,7222.283,27.626,69.960,70.038,70.084,70.000,70.021
Thu Jan 30 20:16:49 2020,7223.083,27.624,69.960,70.038,70.084,70.000,70.021
Thu Jan 30 20:16:50 2020,7223.899,27.624,69.960,70.038,70.084,70.000,70.021
Thu Jan 30 20:16:51 2020,7224.699,27.623,69.960,70.038,70.086,70.000,70.021
Thu Jan 30 20:16:52 2020,7225.515,27.621,69.960,70.038,70.086,70.000,70.021
Thu Jan 30 20:16:53 2020,7226.315,27.621,69.960,70.038,70.084,70.000,70.021
Thu Jan 30 20:16:53 2020,7227.131,27.621,69.960,70.038,70.084,70.000,70.021
Thu Jan 30 20:16:54 2020,7227.931,27.620,69.960,70.038,70.086,70.000,70.021
Thu Jan 30 20:16:55 2020,7228.747,27.620,69.961,70.039,70.087,70.000,70.021
Thu Jan 30 20:16:56 2020,7229.563,27.620,69.961,70.039,70.087,70.000,70.021
Thu Jan 30 20:16:57 2020,7230.363,27.620,69.961,70.039,70.087,70.000,70.021
Thu Jan 30 20:16:57 2020,7231.179,27.616,69.961,70.039,70.085,70.000,70.021
Thu Jan 30 20:16:58 2020,7231.979,27.615,69.962,70.040,70.088,70.000,70.021
Thu Jan 30 20:16:59 2020,7232.795,27.615,69.962,70.040,70.088,70.000,70.021
Thu Jan 30 20:17:00 2020,7233.595,27.615,69.961,70.039,70.088,70.000,70.021
Thu Jan 30 20:17:01 2020,7234.411,27.616,69.962,70.041,70.088,70.000,70.021
Thu Jan 30 20:17:02 2020,7235.211,27.616,69.963,70.041,70.087,70.000,70.021
Thu Jan 30 20:17:02 2020,7236.027,27.616,69.963,70.041,70.087,70.000,70.021
Thu Jan 30 20:17:03 2020,7236.827,27.617,69.963,70.042,70.088,70.000,70.021
Thu Jan 30 20:17:04 2020,7237.643,27.617,69.963,70.041,70.088,70.000,70.021
Thu Jan 30 20:17:05 2020,7238.443,27.617,69.963,70.041,70.088,70.000,70.021
Thu Jan 30 20:17:06 2020,7239.259,27.618,69.963,70.042,70.090,70.000,70.021
Thu Jan 30 20:17:06 2020,7240.074,27.617,69.964,70.041,70.089,70.000,70.021
Thu Jan 30 20:17:07 2020,7240.875,27.616,69.964,70.042,70.089,70.000,70.021
Thu Jan 30 20:17:08 2020,7241.690,27.616,69.964,70.042,70.089,70.000,70.021
Thu Jan 30 20:17:09 2020,7242.491,27.614,69.964,70.042,70.091,70.000,70.021
