t,t_sec,Tamb,PV1,PV2,PV3,SP,PV_prom 
Thu Jan 30 17:56:59 2020,3121.948,28.933,70.021,70.088,70.144,70.000,70.078
Thu Jan 30 17:57:00 2020,3122.763,28.932,70.021,70.090,70.151,70.000,70.078
Thu Jan 30 17:57:01 2020,3123.564,28.930,70.022,70.090,70.147,70.000,70.078
Thu Jan 30 17:57:01 2020,3124.379,28.930,70.022,70.090,70.147,70.000,70.078
Thu Jan 30 17:57:02 2020,3125.180,28.927,70.022,70.090,70.158,70.000,70.078
Thu Jan 30 17:57:03 2020,3125.995,28.927,70.021,70.089,70.144,70.000,70.083
Thu Jan 30 17:57:04 2020,3126.796,28.925,70.021,70.090,70.145,70.000,70.078
Thu Jan 30 17:57:05 2020,3127.611,28.925,70.021,70.090,70.145,70.000,70.078
Thu Jan 30 17:57:05 2020,3128.411,28.922,70.022,70.091,70.145,70.000,70.078
Thu Jan 30 17:57:06 2020,3129.227,28.922,70.022,70.089,70.143,70.000,70.078
Thu Jan 30 17:57:07 2020,3130.043,28.920,70.022,70.090,70.149,70.000,70.078
Thu Jan 30 17:57:08 2020,3130.843,28.920,70.022,70.090,70.149,70.000,70.078
Thu Jan 30 17:57:09 2020,3131.659,28.920,70.022,70.091,70.144,70.000,70.078
Thu Jan 30 17:57:09 2020,3132.459,28.918,70.022,70.091,70.145,70.000,70.078
Thu Jan 30 17:57:10 2020,3133.275,28.918,70.023,70.091,70.145,70.000,70.078
Thu Jan 30 17:57:11 2020,3134.075,28.917,70.023,70.091,70.148,70.000,70.078
Thu Jan 30 17:57:12 2020,3134.891,28.916,70.023,70.091,70.149,70.000,70.078
Thu Jan 30 17:57:13 2020,3135.691,28.916,70.023,70.091,70.149,70.000,70.078
Thu Jan 30 17:57:13 2020,3136.507,28.916,70.023,70.091,70.149,70.000,70.078
Thu Jan 30 17:57:14 2020,3137.307,28.917,70.024,70.091,70.148,70.000,70.078
Thu Jan 30 17:57:15 2020,3138.123,28.916,70.023,70.092,70.153,70.000,70.078
Thu Jan 30 17:57:16 2020,3138.923,28.917,70.023,70.092,70.143,70.000,70.078
Thu Jan 30 17:57:17 2020,3139.739,28.917,70.023,70.092,70.143,70.000,70.078
Thu Jan 30 17:57:18 2020,3140.539,28.918,70.023,70.093,70.150,70.000,70.078
Thu Jan 30 17:57:18 2020,3141.355,28.916,70.024,70.093,70.148,70.000,70.078
Thu Jan 30 17:57:19 2020,3142.170,28.916,70.024,70.093,70.148,70.000,70.078
Thu Jan 30 17:57:20 2020,3142.971,28.914,70.024,70.093,70.150,70.000,70.078
Thu Jan 30 17:57:21 2020,3143.786,28.914,70.024,70.092,70.144,70.000,70.078
Thu Jan 30 17:57:22 2020,3144.587,28.912,70.024,70.092,70.151,70.000,70.078
Thu Jan 30 17:57:22 2020,3145.402,28.912,70.024,70.092,70.151,70.000,70.078
Thu Jan 30 17:57:23 2020,3146.203,28.912,70.024,70.092,70.148,70.000,70.078
Thu Jan 30 17:57:24 2020,3147.018,28.909,70.023,70.092,70.149,70.000,70.078
Thu Jan 30 17:57:25 2020,3147.819,28.907,70.024,70.093,70.152,70.000,70.078
Thu Jan 30 17:57:26 2020,3148.634,28.907,70.024,70.093,70.152,70.000,70.078
Thu Jan 30 17:57:26 2020,3149.435,28.905,70.024,70.093,70.150,70.000,70.078
Thu Jan 30 17:57:27 2020,3150.251,28.902,70.024,70.092,70.150,70.000,70.078
Thu Jan 30 17:57:28 2020,3151.051,28.902,70.024,70.092,70.150,70.000,70.078
Thu Jan 30 17:57:29 2020,3151.866,28.900,70.025,70.092,70.145,70.000,70.078
Thu Jan 30 17:57:30 2020,3152.683,28.899,70.024,70.093,70.149,70.000,70.078
Thu Jan 30 17:57:30 2020,3153.482,28.896,70.025,70.093,70.151,70.000,70.078
Thu Jan 30 17:57:31 2020,3154.299,28.896,70.025,70.093,70.151,70.000,70.078
Thu Jan 30 17:57:32 2020,3155.099,28.894,70.024,70.093,70.149,70.000,70.078
Thu Jan 30 17:57:33 2020,3155.915,28.891,70.024,70.093,70.151,70.000,70.078
Thu Jan 30 17:57:34 2020,3156.715,28.889,70.024,70.093,70.151,70.000,70.078
Thu Jan 30 17:57:35 2020,3157.531,28.889,70.024,70.093,70.151,70.000,70.078
Thu Jan 30 17:57:35 2020,3158.330,28.888,70.025,70.093,70.150,70.000,70.078
Thu Jan 30 17:57:36 2020,3159.147,28.888,70.024,70.093,70.150,70.000,70.078
Thu Jan 30 17:57:37 2020,3159.946,28.888,70.024,70.093,70.150,70.000,70.078
Thu Jan 30 17:57:38 2020,3160.763,28.887,70.024,70.093,70.151,70.000,70.078
Thu Jan 30 17:57:39 2020,3161.562,28.888,70.025,70.093,70.146,70.000,70.078
Thu Jan 30 17:57:39 2020,3162.379,28.887,70.024,70.093,70.151,70.000,70.078
Thu Jan 30 17:57:40 2020,3163.194,28.887,70.024,70.093,70.151,70.000,70.078
Thu Jan 30 17:57:41 2020,3163.995,28.888,70.025,70.093,70.097,70.000,70.078
Thu Jan 30 17:57:42 2020,3164.810,28.888,70.024,70.093,70.144,70.000,70.062
Thu Jan 30 17:57:43 2020,3165.611,28.887,70.025,70.093,70.153,70.000,70.062
Thu Jan 30 17:57:43 2020,3166.426,28.887,70.025,70.093,70.153,70.000,70.078
Thu Jan 30 17:57:44 2020,3167.227,28.888,70.025,70.093,70.149,70.000,70.078
Thu Jan 30 17:57:45 2020,3168.042,28.887,70.025,70.094,70.152,70.000,70.078
Thu Jan 30 17:57:46 2020,3168.843,28.887,70.025,70.094,70.152,70.000,70.078
Thu Jan 30 17:57:47 2020,3169.658,28.888,70.024,70.094,70.148,70.000,70.083
Thu Jan 30 17:57:47 2020,3170.459,28.888,70.025,70.093,70.155,70.000,70.083
Thu Jan 30 17:57:48 2020,3171.274,28.889,70.025,70.093,70.149,70.000,70.078
Thu Jan 30 17:57:49 2020,3172.075,28.889,70.025,70.093,70.149,70.000,70.078
Thu Jan 30 17:57:50 2020,3172.890,28.890,70.025,70.093,70.149,70.000,70.078
Thu Jan 30 17:57:51 2020,3173.706,28.892,70.024,70.093,70.153,70.000,70.078
Thu Jan 30 17:57:51 2020,3174.506,28.894,70.025,70.093,70.144,70.000,70.078
Thu Jan 30 17:57:52 2020,3175.322,28.894,70.025,70.093,70.144,70.000,70.078
Thu Jan 30 17:57:53 2020,3176.122,28.897,70.025,70.093,70.146,70.000,70.078
Thu Jan 30 17:57:54 2020,3176.938,28.901,70.025,70.094,70.150,70.000,70.078
Thu Jan 30 17:57:55 2020,3177.738,28.901,70.025,70.094,70.150,70.000,70.078
Thu Jan 30 17:57:56 2020,3178.554,28.904,70.025,70.093,70.153,70.000,70.083
Thu Jan 30 17:57:56 2020,3179.354,28.908,70.025,70.093,70.147,70.000,70.078
Thu Jan 30 17:57:57 2020,3180.170,28.910,70.025,70.094,70.152,70.000,70.078
Thu Jan 30 17:57:58 2020,3180.970,28.910,70.025,70.094,70.152,70.000,70.078
Thu Jan 30 17:57:59 2020,3181.786,28.913,70.024,70.094,70.154,70.000,70.083
Thu Jan 30 17:58:00 2020,3182.586,28.914,70.025,70.093,70.144,70.000,70.083
Thu Jan 30 17:58:00 2020,3183.402,28.914,70.025,70.093,70.144,70.000,70.083
Thu Jan 30 17:58:01 2020,3184.202,28.914,70.025,70.095,70.155,70.000,70.078
Thu Jan 30 17:58:02 2020,3185.018,28.914,70.025,70.094,70.148,70.000,70.083
Thu Jan 30 17:58:03 2020,3185.834,28.914,70.025,70.094,70.155,70.000,70.083
Thu Jan 30 17:58:04 2020,3186.634,28.914,70.025,70.094,70.155,70.000,70.083
Thu Jan 30 17:58:04 2020,3187.450,28.915,70.025,70.093,70.149,70.000,70.083
Thu Jan 30 17:58:05 2020,3188.250,28.918,70.025,70.094,70.153,70.000,70.078
Thu Jan 30 17:58:06 2020,3189.066,28.918,70.025,70.093,70.152,70.000,70.083
Thu Jan 30 17:58:07 2020,3189.866,28.918,70.025,70.093,70.152,70.000,70.083
Thu Jan 30 17:58:08 2020,3190.682,28.919,70.026,70.093,70.153,70.000,70.078
Thu Jan 30 17:58:08 2020,3191.482,28.921,70.025,70.094,70.151,70.000,70.078
Thu Jan 30 17:58:09 2020,3192.298,28.921,70.025,70.094,70.151,70.000,70.078
Thu Jan 30 17:58:10 2020,3193.098,28.923,70.026,70.093,70.155,70.000,70.083
Thu Jan 30 17:58:11 2020,3193.914,28.923,70.025,70.094,70.152,70.000,70.078
Thu Jan 30 17:58:12 2020,3194.714,28.924,70.025,70.094,70.150,70.000,70.083
Thu Jan 30 17:58:13 2020,3195.530,28.924,70.025,70.094,70.150,70.000,70.083
Thu Jan 30 17:58:13 2020,3196.346,28.925,70.025,70.094,70.154,70.000,70.083
Thu Jan 30 17:58:14 2020,3197.146,28.925,70.026,70.094,70.151,70.000,70.083
Thu Jan 30 17:58:15 2020,3197.962,28.926,70.025,70.093,70.151,70.000,70.083
Thu Jan 30 17:58:16 2020,3198.762,28.926,70.025,70.093,70.151,70.000,70.083
Thu Jan 30 17:58:17 2020,3199.578,28.925,70.026,70.095,70.148,70.000,70.078
Thu Jan 30 17:58:17 2020,3200.378,28.923,70.026,70.095,70.153,70.000,70.083
Thu Jan 30 17:58:18 2020,3201.194,28.923,70.026,70.095,70.153,70.000,70.083
Thu Jan 30 17:58:19 2020,3201.994,28.922,70.026,70.094,70.148,70.000,70.083
Thu Jan 30 17:58:20 2020,3202.810,28.920,70.025,70.095,70.158,70.000,70.083
Thu Jan 30 17:58:21 2020,3203.610,28.920,70.027,70.095,70.154,70.000,70.089
Thu Jan 30 17:58:21 2020,3204.426,28.920,70.027,70.095,70.154,70.000,70.089
Thu Jan 30 17:58:22 2020,3205.226,28.919,70.026,70.094,70.152,70.000,70.083
Thu Jan 30 17:58:23 2020,3206.042,28.918,70.027,70.095,70.149,70.000,70.083
Thu Jan 30 17:58:24 2020,3206.857,28.918,70.027,70.095,70.150,70.000,70.083
Thu Jan 30 17:58:25 2020,3207.658,28.918,70.027,70.095,70.150,70.000,70.083
Thu Jan 30 17:58:25 2020,3208.473,28.918,70.027,70.095,70.151,70.000,70.083
Thu Jan 30 17:58:26 2020,3209.275,28.916,70.026,70.096,70.149,70.000,70.083
Thu Jan 30 17:58:27 2020,3210.090,28.916,70.026,70.096,70.149,70.000,70.083
Thu Jan 30 17:58:28 2020,3210.890,28.916,70.027,70.096,70.151,70.000,70.083
Thu Jan 30 17:58:29 2020,3211.706,28.917,70.027,70.096,70.151,70.000,70.083
Thu Jan 30 17:58:29 2020,3212.506,28.916,70.027,70.096,70.148,70.000,70.083
Thu Jan 30 17:58:30 2020,3213.322,28.916,70.027,70.096,70.148,70.000,70.083
Thu Jan 30 17:58:31 2020,3214.122,28.916,70.027,70.096,70.154,70.000,70.083
Thu Jan 30 17:58:32 2020,3214.938,28.917,70.027,70.096,70.157,70.000,70.083
Thu Jan 30 17:58:33 2020,3215.738,28.917,70.027,70.097,70.150,70.000,70.083
Thu Jan 30 17:58:34 2020,3216.554,28.917,70.027,70.097,70.150,70.000,70.089
Thu Jan 30 17:58:34 2020,3217.370,28.918,70.027,70.096,70.153,70.000,70.083
Thu Jan 30 17:58:35 2020,3218.170,28.918,70.027,70.096,70.154,70.000,70.083
Thu Jan 30 17:58:36 2020,3218.986,28.918,70.027,70.096,70.154,70.000,70.083
Thu Jan 30 17:58:37 2020,3219.786,28.920,70.029,70.096,70.155,70.000,70.083
Thu Jan 30 17:58:38 2020,3220.602,28.920,70.027,70.097,70.154,70.000,70.083
Thu Jan 30 17:58:38 2020,3221.402,28.921,70.028,70.097,70.149,70.000,70.083
Thu Jan 30 17:58:39 2020,3222.218,28.921,70.028,70.097,70.149,70.000,70.083
Thu Jan 30 17:58:40 2020,3223.018,28.923,70.028,70.096,70.151,70.000,70.083
Thu Jan 30 17:58:41 2020,3223.834,28.925,70.029,70.096,70.155,70.000,70.083
Thu Jan 30 17:58:42 2020,3224.634,28.926,70.028,70.098,70.158,70.000,70.083
Thu Jan 30 17:58:42 2020,3225.450,28.926,70.028,70.098,70.158,70.000,70.083
Thu Jan 30 17:58:43 2020,3226.250,28.927,70.028,70.097,70.158,70.000,70.089
Thu Jan 30 17:58:44 2020,3227.066,28.927,70.029,70.099,70.161,70.000,70.089
Thu Jan 30 17:58:45 2020,3227.866,28.927,70.029,70.099,70.161,70.000,70.089
Thu Jan 30 17:58:46 2020,3228.682,28.928,70.029,70.098,70.151,70.000,70.089
Thu Jan 30 17:58:46 2020,3229.498,28.929,70.029,70.099,70.158,70.000,70.083
Thu Jan 30 17:58:47 2020,3230.298,28.925,70.029,70.098,70.155,70.000,70.089
Thu Jan 30 17:58:48 2020,3231.114,28.925,70.029,70.098,70.155,70.000,70.089
Thu Jan 30 17:58:49 2020,3231.914,28.928,70.029,70.098,70.154,70.000,70.083
Thu Jan 30 17:58:50 2020,3232.730,28.927,70.029,70.099,70.156,70.000,70.083
Thu Jan 30 17:58:51 2020,3233.530,28.927,70.030,70.099,70.158,70.000,70.083
Thu Jan 30 17:58:51 2020,3234.346,28.928,70.030,70.099,70.158,70.000,70.083
Thu Jan 30 17:58:52 2020,3235.146,28.927,70.030,70.099,70.152,70.000,70.089
Thu Jan 30 17:58:53 2020,3235.962,28.928,70.029,70.099,70.153,70.000,70.083
Thu Jan 30 17:58:54 2020,3236.762,28.928,70.029,70.099,70.153,70.000,70.083
Thu Jan 30 17:58:55 2020,3237.578,28.928,70.029,70.099,70.156,70.000,70.083
Thu Jan 30 17:58:55 2020,3238.378,28.929,70.029,70.099,70.150,70.000,70.083
Thu Jan 30 17:58:56 2020,3239.194,28.929,70.030,70.100,70.079,70.000,70.083
Thu Jan 30 17:58:57 2020,3240.009,28.929,70.030,70.100,70.079,70.000,70.083
Thu Jan 30 17:58:58 2020,3240.810,28.929,70.030,70.100,70.156,70.000,70.062
Thu Jan 30 17:58:59 2020,3241.625,28.931,70.030,70.100,70.157,70.000,70.083
Thu Jan 30 17:58:59 2020,3242.426,28.931,70.030,70.098,70.157,70.000,70.083
Thu Jan 30 17:59:00 2020,3243.241,28.931,70.030,70.098,70.154,70.000,70.089
Thu Jan 30 17:59:01 2020,3244.042,28.933,70.030,70.100,70.155,70.000,70.083
Thu Jan 30 17:59:02 2020,3244.857,28.932,70.031,70.099,70.146,70.000,70.083
Thu Jan 30 17:59:03 2020,3245.658,28.932,70.031,70.099,70.146,70.000,70.083
Thu Jan 30 17:59:03 2020,3246.473,28.935,70.030,70.100,70.159,70.000,70.083
Thu Jan 30 17:59:04 2020,3247.274,28.935,70.031,70.100,70.155,70.000,70.089
Thu Jan 30 17:59:05 2020,3248.089,28.937,70.031,70.100,70.156,70.000,70.083
Thu Jan 30 17:59:06 2020,3248.890,28.937,70.031,70.100,70.156,70.000,70.083
Thu Jan 30 17:59:07 2020,3249.705,28.938,70.031,70.100,70.156,70.000,70.083
Thu Jan 30 17:59:08 2020,3250.522,28.940,70.031,70.101,70.156,70.000,70.083
Thu Jan 30 17:59:08 2020,3251.321,28.940,70.032,70.101,70.156,70.000,70.083
Thu Jan 30 17:59:09 2020,3252.138,28.940,70.032,70.101,70.158,70.000,70.083
Thu Jan 30 17:59:10 2020,3252.937,28.941,70.031,70.101,70.158,70.000,70.094
Thu Jan 30 17:59:11 2020,3253.754,28.942,70.032,70.101,70.156,70.000,70.089
Thu Jan 30 17:59:12 2020,3254.553,28.942,70.032,70.101,70.156,70.000,70.089
Thu Jan 30 17:59:12 2020,3255.370,28.943,70.032,70.102,70.158,70.000,70.089
Thu Jan 30 17:59:13 2020,3256.170,28.943,70.032,70.101,70.153,70.000,70.094
Thu Jan 30 17:59:14 2020,3256.986,28.944,70.031,70.102,70.158,70.000,70.089
Thu Jan 30 17:59:15 2020,3257.785,28.944,70.031,70.102,70.158,70.000,70.089
Thu Jan 30 17:59:16 2020,3258.602,28.945,70.032,70.101,70.151,70.000,70.089
Thu Jan 30 17:59:16 2020,3259.401,28.946,70.032,70.102,70.158,70.000,70.089
Thu Jan 30 17:59:17 2020,3260.218,28.946,70.032,70.102,70.158,70.000,70.089
Thu Jan 30 17:59:18 2020,3261.033,28.947,70.032,70.102,70.157,70.000,70.094
Thu Jan 30 17:59:19 2020,3261.834,28.947,70.031,70.102,70.159,70.000,70.094
Thu Jan 30 17:59:20 2020,3262.649,28.949,70.032,70.101,70.157,70.000,70.089
Thu Jan 30 17:59:20 2020,3263.450,28.949,70.032,70.101,70.157,70.000,70.089
Thu Jan 30 17:59:21 2020,3264.265,28.950,70.032,70.103,70.138,70.000,70.094
Thu Jan 30 17:59:22 2020,3265.066,28.950,70.032,70.102,70.161,70.000,70.083
Thu Jan 30 17:59:23 2020,3265.881,28.950,70.033,70.103,70.156,70.000,70.094
Thu Jan 30 17:59:24 2020,3266.681,28.950,70.033,70.103,70.156,70.000,70.094
Thu Jan 30 17:59:24 2020,3267.497,28.951,70.033,70.102,70.156,70.000,70.089
Thu Jan 30 17:59:25 2020,3268.298,28.952,70.032,70.103,70.159,70.000,70.089
Thu Jan 30 17:59:26 2020,3269.113,28.952,70.033,70.103,70.159,70.000,70.089
Thu Jan 30 17:59:27 2020,3269.913,28.950,70.033,70.103,70.157,70.000,70.094
Thu Jan 30 17:59:28 2020,3270.729,28.951,70.033,70.103,70.158,70.000,70.094
Thu Jan 30 17:59:29 2020,3271.529,28.950,70.033,70.104,70.157,70.000,70.094
Thu Jan 30 17:59:29 2020,3272.345,28.950,70.033,70.104,70.157,70.000,70.094
Thu Jan 30 17:59:30 2020,3273.161,28.950,70.033,70.103,70.160,70.000,70.094
Thu Jan 30 17:59:31 2020,3273.961,28.949,70.033,70.104,70.156,70.000,70.094
Thu Jan 30 17:59:32 2020,3274.777,28.946,70.034,70.103,70.156,70.000,70.094
Thu Jan 30 17:59:33 2020,3275.577,28.946,70.034,70.103,70.156,70.000,70.089
Thu Jan 30 17:59:33 2020,3276.393,28.945,70.034,70.103,70.157,70.000,70.089
Thu Jan 30 17:59:34 2020,3277.193,28.944,70.033,70.104,70.159,70.000,70.094
Thu Jan 30 17:59:35 2020,3278.009,28.944,70.033,70.104,70.159,70.000,70.094
Thu Jan 30 17:59:36 2020,3278.809,28.943,70.033,70.104,70.161,70.000,70.094
Thu Jan 30 17:59:37 2020,3279.625,28.943,70.034,70.104,70.159,70.000,70.094
Thu Jan 30 17:59:37 2020,3280.425,28.943,70.034,70.103,70.160,70.000,70.094
Thu Jan 30 17:59:38 2020,3281.241,28.943,70.034,70.103,70.160,70.000,70.094
Thu Jan 30 17:59:39 2020,3282.041,28.942,70.034,70.104,70.153,70.000,70.094
Thu Jan 30 17:59:40 2020,3282.857,28.941,70.034,70.104,70.161,70.000,70.089
Thu Jan 30 17:59:41 2020,3283.672,28.940,70.034,70.104,70.160,70.000,70.089
Thu Jan 30 17:59:41 2020,3284.473,28.940,70.034,70.104,70.160,70.000,70.094
Thu Jan 30 17:59:42 2020,3285.288,28.940,70.034,70.104,70.163,70.000,70.094
Thu Jan 30 17:59:43 2020,3286.089,28.940,70.034,70.104,70.156,70.000,70.094
Thu Jan 30 17:59:44 2020,3286.905,28.940,70.034,70.104,70.156,70.000,70.094
Thu Jan 30 17:59:45 2020,3287.705,28.940,70.034,70.104,70.157,70.000,70.089
Thu Jan 30 17:59:46 2020,3288.521,28.941,70.034,70.104,70.158,70.000,70.094
Thu Jan 30 17:59:46 2020,3289.321,28.943,70.033,70.104,70.155,70.000,70.094
Thu Jan 30 17:59:47 2020,3290.137,28.943,70.033,70.104,70.155,70.000,70.094
Thu Jan 30 17:59:48 2020,3290.937,28.943,70.034,70.104,70.159,70.000,70.089
Thu Jan 30 17:59:49 2020,3291.753,28.946,70.032,70.104,70.242,70.000,70.094
Thu Jan 30 17:59:50 2020,3292.553,28.946,70.034,70.103,70.159,70.000,70.094
Thu Jan 30 17:59:50 2020,3293.369,28.947,70.034,70.103,70.159,70.000,70.120
Thu Jan 30 17:59:51 2020,3294.185,28.949,70.034,70.105,70.155,70.000,70.094
Thu Jan 30 17:59:52 2020,3294.986,28.951,70.034,70.104,70.154,70.000,70.089
Thu Jan 30 17:59:53 2020,3295.801,28.951,70.034,70.104,70.154,70.000,70.089
Thu Jan 30 17:59:54 2020,3296.602,28.952,70.034,70.104,70.161,70.000,70.089
Thu Jan 30 17:59:54 2020,3297.417,28.954,70.035,70.104,70.158,70.000,70.094
Thu Jan 30 17:59:55 2020,3298.218,28.956,70.034,70.104,70.157,70.000,70.094
Thu Jan 30 17:59:56 2020,3299.033,28.956,70.034,70.104,70.157,70.000,70.094
Thu Jan 30 17:59:57 2020,3299.834,28.958,70.034,70.104,70.156,70.000,70.094
Thu Jan 30 17:59:58 2020,3300.649,28.957,70.034,70.104,70.165,70.000,70.089
Thu Jan 30 17:59:58 2020,3301.450,28.957,70.034,70.104,70.165,70.000,70.089
Thu Jan 30 17:59:59 2020,3302.265,28.958,70.034,70.104,70.158,70.000,70.094
Thu Jan 30 18:00:00 2020,3303.066,28.958,70.034,70.104,70.157,70.000,70.094
Thu Jan 30 18:00:01 2020,3303.881,28.960,70.034,70.104,70.159,70.000,70.094
Thu Jan 30 18:00:02 2020,3304.697,28.960,70.034,70.104,70.159,70.000,70.094
Thu Jan 30 18:00:02 2020,3305.497,28.960,70.034,70.104,70.161,70.000,70.094
Thu Jan 30 18:00:03 2020,3306.313,28.959,70.033,70.104,70.160,70.000,70.094
Thu Jan 30 18:00:04 2020,3307.113,28.960,70.034,70.104,70.151,70.000,70.094
Thu Jan 30 18:00:05 2020,3307.929,28.960,70.034,70.104,70.151,70.000,70.094
Thu Jan 30 18:00:06 2020,3308.729,28.959,70.034,70.103,70.160,70.000,70.089
Thu Jan 30 18:00:07 2020,3309.545,28.960,70.034,70.104,70.162,70.000,70.094
Thu Jan 30 18:00:07 2020,3310.345,28.960,70.034,70.104,70.162,70.000,70.094
Thu Jan 30 18:00:08 2020,3311.161,28.962,70.034,70.104,70.160,70.000,70.094
Thu Jan 30 18:00:09 2020,3311.961,28.961,70.034,70.104,70.156,70.000,70.094
Thu Jan 30 18:00:10 2020,3312.777,28.962,70.034,70.104,70.156,70.000,70.089
Thu Jan 30 18:00:11 2020,3313.577,28.962,70.034,70.104,70.156,70.000,70.089
Thu Jan 30 18:00:11 2020,3314.393,28.960,70.033,70.103,70.155,70.000,70.089
Thu Jan 30 18:00:12 2020,3315.208,28.959,70.033,70.104,70.158,70.000,70.089
Thu Jan 30 18:00:13 2020,3316.009,28.958,70.033,70.104,70.153,70.000,70.089
Thu Jan 30 18:00:14 2020,3316.824,28.958,70.033,70.104,70.153,70.000,70.094
Thu Jan 30 18:00:15 2020,3317.625,28.958,70.034,70.103,70.160,70.000,70.089
Thu Jan 30 18:00:15 2020,3318.440,28.958,70.034,70.103,70.160,70.000,70.094
Thu Jan 30 18:00:16 2020,3319.241,28.958,70.034,70.103,70.160,70.000,70.094
Thu Jan 30 18:00:17 2020,3320.057,28.959,70.033,70.103,70.156,70.000,70.094
Thu Jan 30 18:00:18 2020,3320.857,28.959,70.033,70.103,70.158,70.000,70.089
Thu Jan 30 18:00:19 2020,3321.673,28.960,70.033,70.103,70.155,70.000,70.094
Thu Jan 30 18:00:19 2020,3322.473,28.960,70.033,70.103,70.155,70.000,70.094
Thu Jan 30 18:00:20 2020,3323.288,28.960,70.033,70.103,70.156,70.000,70.089
Thu Jan 30 18:00:21 2020,3324.089,28.961,70.033,70.102,70.152,70.000,70.089
Thu Jan 30 18:00:22 2020,3324.905,28.962,70.030,70.102,70.147,70.000,70.089
Thu Jan 30 18:00:23 2020,3325.705,28.962,70.030,70.102,70.147,70.000,70.089
Thu Jan 30 18:00:24 2020,3326.521,28.964,70.032,70.102,70.161,70.000,70.083
Thu Jan 30 18:00:24 2020,3327.337,28.964,70.032,70.102,70.157,70.000,70.094
Thu Jan 30 18:00:25 2020,3328.137,28.964,70.032,70.102,70.157,70.000,70.094
Thu Jan 30 18:00:26 2020,3328.953,28.966,70.033,70.103,70.157,70.000,70.094
Thu Jan 30 18:00:27 2020,3329.753,28.968,70.031,70.103,70.158,70.000,70.094
Thu Jan 30 18:00:28 2020,3330.569,28.970,70.032,70.102,70.155,70.000,70.089
Thu Jan 30 18:00:28 2020,3331.369,28.970,70.032,70.102,70.155,70.000,70.089
Thu Jan 30 18:00:29 2020,3332.185,28.971,70.033,70.102,70.159,70.000,70.089
Thu Jan 30 18:00:30 2020,3332.985,28.975,70.032,70.102,70.161,70.000,70.094
Thu Jan 30 18:00:31 2020,3333.801,28.976,70.032,70.102,70.160,70.000,70.094
Thu Jan 30 18:00:32 2020,3334.601,28.976,70.032,70.102,70.160,70.000,70.094
Thu Jan 30 18:00:32 2020,3335.417,28.978,70.032,70.102,70.156,70.000,70.094
Thu Jan 30 18:00:33 2020,3336.217,28.978,70.033,70.102,70.154,70.000,70.089
Thu Jan 30 18:00:34 2020,3337.033,28.978,70.033,70.102,70.154,70.000,70.089
Thu Jan 30 18:00:35 2020,3337.848,28.977,70.032,70.103,70.163,70.000,70.089
Thu Jan 30 18:00:36 2020,3338.649,28.976,70.034,70.103,70.163,70.000,70.094
Thu Jan 30 18:00:36 2020,3339.464,28.974,70.034,70.103,70.159,70.000,70.094
Thu Jan 30 18:00:37 2020,3340.265,28.974,70.034,70.103,70.159,70.000,70.094
Thu Jan 30 18:00:38 2020,3341.080,28.974,70.033,70.104,70.156,70.000,70.094
Thu Jan 30 18:00:39 2020,3341.881,28.973,70.033,70.104,70.150,70.000,70.089
Thu Jan 30 18:00:40 2020,3342.696,28.972,70.034,70.103,70.162,70.000,70.089
Thu Jan 30 18:00:40 2020,3343.497,28.972,70.034,70.103,70.162,70.000,70.089
Thu Jan 30 18:00:41 2020,3344.312,28.972,70.034,70.104,70.157,70.000,70.094
Thu Jan 30 18:00:42 2020,3345.113,28.972,70.034,70.104,70.160,70.000,70.094
Thu Jan 30 18:00:43 2020,3345.928,28.972,70.034,70.104,70.160,70.000,70.094
Thu Jan 30 18:00:44 2020,3346.729,28.972,70.033,70.104,70.163,70.000,70.094
Thu Jan 30 18:00:45 2020,3347.544,28.973,70.034,70.104,70.159,70.000,70.094
Thu Jan 30 18:00:45 2020,3348.360,28.974,70.035,70.104,70.164,70.000,70.094
Thu Jan 30 18:00:46 2020,3349.160,28.974,70.035,70.104,70.164,70.000,70.094
Thu Jan 30 18:00:47 2020,3349.976,28.976,70.035,70.104,70.159,70.000,70.094
Thu Jan 30 18:00:48 2020,3350.776,28.977,70.034,70.106,70.157,70.000,70.094
Thu Jan 30 18:00:49 2020,3351.592,28.977,70.035,70.105,70.158,70.000,70.094
Thu Jan 30 18:00:49 2020,3352.392,28.977,70.035,70.105,70.158,70.000,70.094
Thu Jan 30 18:00:50 2020,3353.209,28.980,70.035,70.105,70.164,70.000,70.094
Thu Jan 30 18:00:51 2020,3354.008,28.980,70.036,70.105,70.157,70.000,70.094
Thu Jan 30 18:00:52 2020,3354.824,28.980,70.036,70.105,70.157,70.000,70.094
Thu Jan 30 18:00:53 2020,3355.624,28.980,70.036,70.106,70.162,70.000,70.094
Thu Jan 30 18:00:53 2020,3356.440,28.982,70.036,70.105,70.160,70.000,70.094
Thu Jan 30 18:00:54 2020,3357.240,28.983,70.036,70.106,70.163,70.000,70.094
Thu Jan 30 18:00:55 2020,3358.056,28.983,70.036,70.106,70.163,70.000,70.094
Thu Jan 30 18:00:56 2020,3358.872,28.985,70.036,70.106,70.164,70.000,70.094
Thu Jan 30 18:00:57 2020,3359.673,28.984,70.035,70.106,70.161,70.000,70.094
Thu Jan 30 18:00:57 2020,3360.488,28.984,70.036,70.106,70.158,70.000,70.094
Thu Jan 30 18:00:58 2020,3361.288,28.984,70.036,70.106,70.158,70.000,70.094
